farm,column_name,column_type,unit,description,is_metadata,is_sensor,is_counter,is_angle,recognized_by_rai,matched_canonical,rejection_reason
Wind Farm C,sensor_148_max,mechanical,1/min,RPM motor axis 1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_148_min,mechanical,1/min,RPM motor axis 1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_148_std,mechanical,1/min,RPM motor axis 1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_149_avg,mechanical,1/min,RPM motor axis 2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_149_max,mechanical,1/min,RPM motor axis 2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_149_min,mechanical,1/min,RPM motor axis 2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_149_std,mechanical,1/min,RPM motor axis 2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_150_avg,mechanical,1/min,RPM motor axis 3,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_150_max,mechanical,1/min,RPM motor axis 3,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_150_min,mechanical,1/min,RPM motor axis 3,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_150_std,mechanical,1/min,RPM motor axis 3,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_151_avg,temperature,Celsius,Temperature 1 planetary bearing A1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_151_max,temperature,Celsius,Temperature 1 planetary bearing A1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_151_min,temperature,Celsius,Temperature 1 planetary bearing A1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_151_std,temperature,Celsius,Temperature 1 planetary bearing A1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_152_avg,temperature,Celsius,Temperature 1 planetary bearing A2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_152_max,temperature,Celsius,Temperature 1 planetary bearing A2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_152_min,temperature,Celsius,Temperature 1 planetary bearing A2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_152_std,temperature,Celsius,Temperature 1 planetary bearing A2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_153_avg,temperature,Celsius,Temperature 1 planetary bearing B1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_153_max,temperature,Celsius,Temperature 1 planetary bearing B1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_153_min,temperature,Celsius,Temperature 1 planetary bearing B1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_153_std,temperature,Celsius,Temperature 1 planetary bearing B1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_154_avg,temperature,Celsius,Temperature 1 planetary bearing B2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_154_max,temperature,Celsius,Temperature 1 planetary bearing B2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_154_min,temperature,Celsius,Temperature 1 planetary bearing B2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_154_std,temperature,Celsius,Temperature 1 planetary bearing B2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_155_avg,temperature,Celsius,Temperature 1 planetary bearing C1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_155_max,temperature,Celsius,Temperature 1 planetary bearing C1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_155_min,temperature,Celsius,Temperature 1 planetary bearing C1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_155_std,temperature,Celsius,Temperature 1 planetary bearing C1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_156_avg,temperature,Celsius,Temperature 1 planetary bearing C2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_156_max,temperature,Celsius,Temperature 1 planetary bearing C2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_156_min,temperature,Celsius,Temperature 1 planetary bearing C2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_156_std,temperature,Celsius,Temperature 1 planetary bearing C2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_157_avg,temperature,Celsius,Temperature 1 planetary bearing D1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_157_max,temperature,Celsius,Temperature 1 planetary bearing D1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_157_min,temperature,Celsius,Temperature 1 planetary bearing D1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_157_std,temperature,Celsius,Temperature 1 planetary bearing D1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_158_avg,temperature,Celsius,Temperature 1 planetary bearing D2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_158_max,temperature,Celsius,Temperature 1 planetary bearing D2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_158_min,temperature,Celsius,Temperature 1 planetary bearing D2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_158_std,temperature,Celsius,Temperature 1 planetary bearing D2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_159_avg,temperature,Celsius,Temperature 2 planetary bearing A1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_159_max,temperature,Celsius,Temperature 2 planetary bearing A1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_159_min,temperature,Celsius,Temperature 2 planetary bearing A1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_159_std,temperature,Celsius,Temperature 2 planetary bearing A1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_160_avg,temperature,Celsius,Temperature 2 planetary bearing A2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_160_max,temperature,Celsius,Temperature 2 planetary bearing A2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_160_min,temperature,Celsius,Temperature 2 planetary bearing A2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_160_std,temperature,Celsius,Temperature 2 planetary bearing A2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_161_avg,temperature,Celsius,Temperature 2 planetary bearing B1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_161_max,temperature,Celsius,Temperature 2 planetary bearing B1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_161_min,temperature,Celsius,Temperature 2 planetary bearing B1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_161_std,temperature,Celsius,Temperature 2 planetary bearing B1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_162_avg,temperature,Celsius,Temperature 2 planetary bearing B2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_162_max,temperature,Celsius,Temperature 2 planetary bearing B2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_162_min,temperature,Celsius,Temperature 2 planetary bearing B2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_162_std,temperature,Celsius,Temperature 2 planetary bearing B2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_163_avg,temperature,Celsius,Temperature 2 planetary bearing C1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_163_max,temperature,Celsius,Temperature 2 planetary bearing C1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_163_min,temperature,Celsius,Temperature 2 planetary bearing C1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_163_std,temperature,Celsius,Temperature 2 planetary bearing C1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_164_avg,temperature,Celsius,Temperature 2 planetary bearing C2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_164_max,temperature,Celsius,Temperature 2 planetary bearing C2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_164_min,temperature,Celsius,Temperature 2 planetary bearing C2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_164_std,temperature,Celsius,Temperature 2 planetary bearing C2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_165_avg,temperature,Celsius,Temperature 2 planetary bearing D1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_165_max,temperature,Celsius,Temperature 2 planetary bearing D1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_165_min,temperature,Celsius,Temperature 2 planetary bearing D1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_165_std,temperature,Celsius,Temperature 2 planetary bearing D1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_166_avg,temperature,Celsius,Temperature 2 planetary bearing D2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_166_max,temperature,Celsius,Temperature 2 planetary bearing D2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_166_min,temperature,Celsius,Temperature 2 planetary bearing D2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_166_std,temperature,Celsius,Temperature 2 planetary bearing D2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_167_avg,other_sensor,Celsius,Air temp. transformer container,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_167_max,other_sensor,Celsius,Air temp. transformer container,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_167_min,other_sensor,Celsius,Air temp. transformer container,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_167_std,other_sensor,Celsius,Air temp. transformer container,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_168_avg,temperature,Celsius,Temperature of axial bearing 1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_168_max,temperature,Celsius,Temperature of axial bearing 1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_168_min,temperature,Celsius,Temperature of axial bearing 1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_168_std,temperature,Celsius,Temperature of axial bearing 1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_169_avg,temperature,Celsius,Temperature of axial bearing 2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_169_max,temperature,Celsius,Temperature of axial bearing 2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_169_min,temperature,Celsius,Temperature of axial bearing 2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_169_std,temperature,Celsius,Temperature of axial bearing 2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_170_avg,temperature,Celsius,Control box temperature,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_170_max,temperature,Celsius,Control box temperature,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_170_min,temperature,Celsius,Control box temperature,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_170_std,temperature,Celsius,Control box temperature,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_171_avg,temperature,Celsius,Temperature converter room,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_171_max,temperature,Celsius,Temperature converter room,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_171_min,temperature,Celsius,Temperature converter room,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_171_std,temperature,Celsius,Temperature converter room,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_172_avg,temperature,Celsius,Converter cabinet temperature,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_172_max,temperature,Celsius,Converter cabinet temperature,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_172_min,temperature,Celsius,Converter cabinet temperature,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_172_std,temperature,Celsius,Converter cabinet temperature,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_173_avg,temperature,Celsius,Generator temperature 1 cooling air inlet,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_173_max,temperature,Celsius,Generator temperature 1 cooling air inlet,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_173_min,temperature,Celsius,Generator temperature 1 cooling air inlet,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_173_std,temperature,Celsius,Generator temperature 1 cooling air inlet,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_174_avg,temperature,Celsius,Generator temperature 2 cooling air inlet,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_174_max,temperature,Celsius,Generator temperature 2 cooling air inlet,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_174_min,temperature,Celsius,Generator temperature 2 cooling air inlet,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_174_std,temperature,Celsius,Generator temperature 2 cooling air inlet,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_175_avg,temperature,Celsius,Axis 3 cooling element temperature,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_175_max,temperature,Celsius,Axis 3 cooling element temperature,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_175_min,temperature,Celsius,Axis 3 cooling element temperature,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_175_std,temperature,Celsius,Axis 3 cooling element temperature,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_176_avg,temperature,Celsius,Temperature cooling air exit,False,True,False,False,False,,lost_to_higher_scoring_column_for_ambient_temp_c
Wind Farm C,sensor_176_max,temperature,Celsius,Temperature cooling air exit,False,True,False,False,False,,lost_to_higher_scoring_column_for_ambient_temp_c
Wind Farm C,sensor_176_min,temperature,Celsius,Temperature cooling air exit,False,True,False,False,False,,lost_to_higher_scoring_column_for_ambient_temp_c
Wind Farm C,sensor_176_std,temperature,Celsius,Temperature cooling air exit,False,True,False,False,False,,lost_to_higher_scoring_column_for_ambient_temp_c
Wind Farm C,sensor_177_avg,temperature,Celsius,Outside temperature,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_177_max,temperature,Celsius,Outside temperature,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_177_min,temperature,Celsius,Outside temperature,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_177_std,temperature,Celsius,Outside temperature,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_178_avg,temperature,Celsius,Hydraulic oil tank temperature 1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_178_max,temperature,Celsius,Hydraulic oil tank temperature 1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_178_min,temperature,Celsius,Hydraulic oil tank temperature 1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_178_std,temperature,Celsius,Hydraulic oil tank temperature 1,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_179_avg,temperature,Celsius,Hydraulic oil tank temperature 2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_179_max,temperature,Celsius,Hydraulic oil tank temperature 2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_179_min,temperature,Celsius,Hydraulic oil tank temperature 2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_179_std,temperature,Celsius,Hydraulic oil tank temperature 2,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_180_avg,temperature,Celsius,Axis1 Motor temperature KTY84,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_180_max,temperature,Celsius,Axis1 Motor temperature KTY84,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_180_min,temperature,Celsius,Axis1 Motor temperature KTY84,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_180_std,temperature,Celsius,Axis1 Motor temperature KTY84,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_181_avg,temperature,Celsius,Axis2 Motor temperature KTY84,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_181_max,temperature,Celsius,Axis2 Motor temperature KTY84,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_181_min,temperature,Celsius,Axis2 Motor temperature KTY84,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_181_std,temperature,Celsius,Axis2 Motor temperature KTY84,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_182_avg,temperature,Celsius,Axis3 Motor temperature KTY84,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_182_max,temperature,Celsius,Axis3 Motor temperature KTY84,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_182_min,temperature,Celsius,Axis3 Motor temperature KTY84,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_182_std,temperature,Celsius,Axis3 Motor temperature KTY84,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_183_avg,temperature,Celsius,Axis 1 Motor temperature PT100,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_183_max,temperature,Celsius,Axis 1 Motor temperature PT100,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_183_min,temperature,Celsius,Axis 1 Motor temperature PT100,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_183_std,temperature,Celsius,Axis 1 Motor temperature PT100,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_184_avg,temperature,Celsius,Axis 2 Motor temperature PT100,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_184_max,temperature,Celsius,Axis 2 Motor temperature PT100,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_184_min,temperature,Celsius,Axis 2 Motor temperature PT100,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_184_std,temperature,Celsius,Axis 2 Motor temperature PT100,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_185_avg,temperature,Celsius,Axis 3 Motor temperature PT100,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_185_max,temperature,Celsius,Axis 3 Motor temperature PT100,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_185_min,temperature,Celsius,Axis 3 Motor temperature PT100,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_185_std,temperature,Celsius,Axis 3 Motor temperature PT100,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_186_avg,temperature,Celsius,Gearbox oil temperature 1 ,False,True,False,False,True,gearbox_oil_temp_c,n/a
Wind Farm C,sensor_186_max,temperature,Celsius,Gearbox oil temperature 1 ,False,True,False,False,False,,lost_to_higher_scoring_column_for_gearbox_oil_temp_c
Wind Farm C,sensor_186_min,temperature,Celsius,Gearbox oil temperature 1 ,False,True,False,False,False,,lost_to_higher_scoring_column_for_gearbox_oil_temp_c
Wind Farm C,sensor_186_std,temperature,Celsius,Gearbox oil temperature 1 ,False,True,False,False,False,,lost_to_higher_scoring_column_for_gearbox_oil_temp_c
Wind Farm C,sensor_187_avg,temperature,Celsius,Gearbox oil temperature 2,False,True,False,False,False,,lost_to_higher_scoring_column_for_gearbox_oil_temp_c
Wind Farm C,sensor_187_max,temperature,Celsius,Gearbox oil temperature 2,False,True,False,False,False,,lost_to_higher_scoring_column_for_gearbox_oil_temp_c
Wind Farm C,sensor_187_min,temperature,Celsius,Gearbox oil temperature 2,False,True,False,False,False,,lost_to_higher_scoring_column_for_gearbox_oil_temp_c
Wind Farm C,sensor_187_std,temperature,Celsius,Gearbox oil temperature 2,False,True,False,False,False,,lost_to_higher_scoring_column_for_gearbox_oil_temp_c
Wind Farm C,sensor_188_avg,temperature,Celsius,Oil temperature EB transformer,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_188_max,temperature,Celsius,Oil temperature EB transformer,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_188_min,temperature,Celsius,Oil temperature EB transformer,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_188_std,temperature,Celsius,Oil temperature EB transformer,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_189_avg,temperature,Celsius,Gearbox oil inlet temperature 1,False,True,False,False,False,,lost_to_higher_scoring_column_for_gearbox_oil_temp_c
Wind Farm C,sensor_189_max,temperature,Celsius,Gearbox oil inlet temperature 1,False,True,False,False,False,,lost_to_higher_scoring_column_for_gearbox_oil_temp_c
Wind Farm C,sensor_189_min,temperature,Celsius,Gearbox oil inlet temperature 1,False,True,False,False,False,,lost_to_higher_scoring_column_for_gearbox_oil_temp_c
Wind Farm C,sensor_189_std,temperature,Celsius,Gearbox oil inlet temperature 1,False,True,False,False,False,,lost_to_higher_scoring_column_for_gearbox_oil_temp_c
Wind Farm C,sensor_190_avg,temperature,Celsius,Gearbox oil inlet temperature 2,False,True,False,False,False,,lost_to_higher_scoring_column_for_gearbox_oil_temp_c
Wind Farm C,sensor_190_max,temperature,Celsius,Gearbox oil inlet temperature 2,False,True,False,False,False,,lost_to_higher_scoring_column_for_gearbox_oil_temp_c
Wind Farm C,sensor_190_min,temperature,Celsius,Gearbox oil inlet temperature 2,False,True,False,False,False,,lost_to_higher_scoring_column_for_gearbox_oil_temp_c
Wind Farm C,sensor_190_std,temperature,Celsius,Gearbox oil inlet temperature 2,False,True,False,False,False,,lost_to_higher_scoring_column_for_gearbox_oil_temp_c
Wind Farm C,sensor_191_avg,temperature,Celsius,Oil temperature 1 main transformer,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_191_max,temperature,Celsius,Oil temperature 1 main transformer,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_191_min,temperature,Celsius,Oil temperature 1 main transformer,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_191_std,temperature,Celsius,Oil temperature 1 main transformer,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_192_avg,temperature,Celsius,Oil temperature 2 main transformer,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_192_max,temperature,Celsius,Oil temperature 2 main transformer,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_192_min,temperature,Celsius,Oil temperature 2 main transformer,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_192_std,temperature,Celsius,Oil temperature 2 main transformer,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_193_avg,temperature,Celsius,Temperature platform TBC200,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_193_max,temperature,Celsius,Temperature platform TBC200,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_193_min,temperature,Celsius,Temperature platform TBC200,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_193_std,temperature,Celsius,Temperature platform TBC200,False,True,False,False,False,,no_canonical_slot
Wind Farm C,sensor_194_avg,temperature,Celsius,Axis 1 Rotor bearing inner ring temperature,False,True,False,False,False,,lost_to_higher_scoring_column_for_main_bearing_temp_c
Wind Farm C,sensor_194_max,temperature,Celsius,Axis 1 Rotor bearing inner ring temperature,False,True,False,False,False,,lost_to_higher_scoring_column_for_main_bearing_temp_c
Wind Farm C,sensor_194_min,temperature,Celsius,Axis 1 Rotor bearing inner ring temperature,False,True,False,False,False,,lost_to_higher_scoring_column_for_main_bearing_temp_c
Wind Farm C,sensor_194_std,temperature,Celsius,Axis 1 Rotor bearing inner ring temperature,False,True,False,False,False,,lost_to_higher_scoring_column_for_main_bearing_temp_c
Wind Farm C,sensor_195_avg,temperature,Celsius,Axis 2 Rotor bearing inner ring temperature,False,True,False,False,False,,lost_to_higher_scoring_column_for_main_bearing_temp_c
Wind Farm C,sensor_195_max,temperature,Celsius,Axis 2 Rotor bearing inner ring temperature,False,True,False,False,False,,lost_to_higher_scoring_column_for_main_bearing_temp_c
Wind Farm C,sensor_195_min,temperature,Celsius,Axis 2 Rotor bearing inner ring temperature,False,True,False,False,False,,lost_to_higher_scoring_column_for_main_bearing_temp_c
Wind Farm C,sensor_195_std,temperature,Celsius,Axis 2 Rotor bearing inner ring temperature,False,True,False,False,False,,lost_to_higher_scoring_column_for_main_bearing_temp_c
Wind Farm C,sensor_196_avg,temperature,Celsius,Rotor bearing temperature 1,False,True,False,False,True,main_bearing_temp_c,n/a
Wind Farm C,sensor_196_max,temperature,Celsius,Rotor bearing temperature 1,False,True,False,False,False,,lost_to_higher_scoring_column_for_main_bearing_temp_c
Wind Farm C,sensor_196_min,temperature,Celsius,Rotor bearing temperature 1,False,True,False,False,False,,lost_to_higher_scoring_column_for_main_bearing_temp_c
Wind Farm C,sensor_196_std,temperature,Celsius,Rotor bearing temperature 1,False,True,False,False,False,,lost_to_higher_scoring_column_for_main_bearing_temp_c
Wind Farm C,sensor_197_avg,temperature,Celsius,Rotor bearing temperature 2,False,True,False,False,False,,lost_to_higher_scoring_column_for_main_bearing_temp_c
Wind Farm C,sensor_197_max,temperature,Celsius,Rotor bearing temperature 2,False,True,False,False,False,,lost_to_higher_scoring_column_for_main_bearing_temp_c
Wind Farm C,sensor_197_min,temperature,Celsius,Rotor bearing temperature 2,False,True,False,False,False,,lost_to_higher_scoring_column_for_main_bearing_temp_c
Wind Farm C,sensor_197_std,temperature,Celsius,Rotor bearing temperature 2,False,True,False,False,False,,lost_to_higher_scoring_column_for_main_bearing_temp_c
Wind Farm C,sensor_198_avg,temperature,Celsius,Rotor bearing temperature 3,False,True,False,False,False,,lost_to_higher_scoring_column_for_main_bearing_temp_c
Wind Farm C,sensor_198_max,temperature,Celsius,Rotor bearing temperature 3,False,True,False,False,False,,lost_to_higher_scoring_column_for_main_bearing_temp_c
Wind Farm C,sensor_198_min,temperature,Celsius,Rotor bearing temperature 3,False,True,False,False,False,,lost_to_higher_scoring_column_for_main_bearing_temp_c
Wind Farm C,sensor_198_std,temperature,Celsius,Rotor bearing temperature 3,False,True,False,False,False,,lost_to_higher_scoring_column_for_main_bearing_temp_c
Wind Farm C,sensor_199_avg,temperature,Celsius,Temperature of stator winding U1,False,True,False,False,True,generator_winding_temp_c,n/a
Wind Farm C,sensor_199_max,temperature,Celsius,Temperature of stator winding U1,False,True,False,False,False,,lost_to_higher_scoring_column_for_generator_winding_temp_c
Wind Farm C,sensor_199_min,temperature,Celsius,Temperature of stator winding U1,False,True,False,False,False,,lost_to_higher_scoring_column_for_generator_winding_temp_c
Wind Farm C,sensor_199_std,temperature,Celsius,Temperature of stator winding U1,False,True,False,False,False,,lost_to_higher_scoring_column_for_generator_winding_temp_c
Wind Farm C,sensor_200_avg,temperature,Celsius,Temperature of stator winding U2,False,True,False,False,False,,lost_to_higher_scoring_column_for_generator_winding_temp_c
Wind Farm C,sensor_200_max,temperature,Celsius,Temperature of stator winding U2,False,True,False,False,False,,lost_to_higher_scoring_column_for_generator_winding_temp_c
Wind Farm C,sensor_200_min,temperature,Celsius,Temperature of stator winding U2,False,True,False,False,False,,lost_to_higher_scoring_column_for_generator_winding_temp_c
Wind Farm C,sensor_200_std,temperature,Celsius,Temperature of stator winding U2,False,True,False,False,False,,lost_to_higher_scoring_column_for_generator_winding_temp_c
Wind Farm C,sensor_201_avg,temperature,Celsius,Temperature of stator winding V1,False,True,False,False,False,,lost_to_higher_scoring_column_for_generator_winding_temp_c
Wind Farm C,sensor_201_max,temperature,Celsius,Temperature of stator winding V1,False,True,False,False,False,,lost_to_higher_scoring_column_for_generator_winding_temp_c
Wind Farm C,sensor_201_min,temperature,Celsius,Temperature of stator winding V1,False,True,False,False,False,,lost_to_higher_scoring_column_for_generator_winding_temp_c
Wind Farm C,sensor_201_std,temperature,Celsius,Temperature of stator winding V1,False,True,False,False,False,,lost_to_higher_scoring_column_for_generator_winding_temp_c
Wind Farm C,sensor_202_avg,temperature,Celsius,Temperature of stator winding V2,False,True,False,False,False,,lost_to_higher_scoring_column_for_generator_winding_temp_c
Wind Farm C,sensor_202_max,temperature,Celsius,Temperature of stator winding V2,False,True,False,False,False,,lost_to_higher_scoring_column_for_generator_winding_temp_c
