farm,column_name,base_sensor,statistics_type,is_numeric,is_included_native,is_included_common,common_signal_name,exclusion_reason,unit,description,is_angle,is_counter
Wind Farm C,sensor_181_min,sensor_181,min,True,True,False,,,Celsius,Axis2 Motor temperature KTY84,False,False
Wind Farm C,sensor_181_std,sensor_181,std,True,True,False,,,Celsius,Axis2 Motor temperature KTY84,False,False
Wind Farm C,sensor_182_avg,sensor_182,avg,True,True,False,,,Celsius,Axis3 Motor temperature KTY84,False,False
Wind Farm C,sensor_182_max,sensor_182,max,True,True,False,,,Celsius,Axis3 Motor temperature KTY84,False,False
Wind Farm C,sensor_182_min,sensor_182,min,True,True,False,,,Celsius,Axis3 Motor temperature KTY84,False,False
Wind Farm C,sensor_182_std,sensor_182,std,True,True,False,,,Celsius,Axis3 Motor temperature KTY84,False,False
Wind Farm C,sensor_183_avg,sensor_183,avg,True,True,False,,,Celsius,Axis 1 Motor temperature PT100,False,False
Wind Farm C,sensor_183_max,sensor_183,max,True,True,False,,,Celsius,Axis 1 Motor temperature PT100,False,False
Wind Farm C,sensor_183_min,sensor_183,min,True,True,False,,,Celsius,Axis 1 Motor temperature PT100,False,False
Wind Farm C,sensor_183_std,sensor_183,std,True,True,False,,,Celsius,Axis 1 Motor temperature PT100,False,False
Wind Farm C,sensor_184_avg,sensor_184,avg,True,True,False,,,Celsius,Axis 2 Motor temperature PT100,False,False
Wind Farm C,sensor_184_max,sensor_184,max,True,True,False,,,Celsius,Axis 2 Motor temperature PT100,False,False
Wind Farm C,sensor_184_min,sensor_184,min,True,True,False,,,Celsius,Axis 2 Motor temperature PT100,False,False
Wind Farm C,sensor_184_std,sensor_184,std,True,True,False,,,Celsius,Axis 2 Motor temperature PT100,False,False
Wind Farm C,sensor_185_avg,sensor_185,avg,True,True,False,,,Celsius,Axis 3 Motor temperature PT100,False,False
Wind Farm C,sensor_185_max,sensor_185,max,True,True,False,,,Celsius,Axis 3 Motor temperature PT100,False,False
Wind Farm C,sensor_185_min,sensor_185,min,True,True,False,,,Celsius,Axis 3 Motor temperature PT100,False,False
Wind Farm C,sensor_185_std,sensor_185,std,True,True,False,,,Celsius,Axis 3 Motor temperature PT100,False,False
Wind Farm C,sensor_186_avg,sensor_186,avg,True,True,False,,,Celsius,Gearbox oil temperature 1 ,False,False
Wind Farm C,sensor_186_max,sensor_186,max,True,True,False,,,Celsius,Gearbox oil temperature 1 ,False,False
Wind Farm C,sensor_186_min,sensor_186,min,True,True,False,,,Celsius,Gearbox oil temperature 1 ,False,False
Wind Farm C,sensor_186_std,sensor_186,std,True,True,False,,,Celsius,Gearbox oil temperature 1 ,False,False
Wind Farm C,sensor_187_avg,sensor_187,avg,True,True,False,,,Celsius,Gearbox oil temperature 2,False,False
Wind Farm C,sensor_187_max,sensor_187,max,True,True,False,,,Celsius,Gearbox oil temperature 2,False,False
Wind Farm C,sensor_187_min,sensor_187,min,True,True,False,,,Celsius,Gearbox oil temperature 2,False,False
Wind Farm C,sensor_187_std,sensor_187,std,True,True,False,,,Celsius,Gearbox oil temperature 2,False,False
Wind Farm C,sensor_188_avg,sensor_188,avg,True,True,False,,,Celsius,Oil temperature EB transformer,False,False
Wind Farm C,sensor_188_max,sensor_188,max,True,True,False,,,Celsius,Oil temperature EB transformer,False,False
Wind Farm C,sensor_188_min,sensor_188,min,True,True,False,,,Celsius,Oil temperature EB transformer,False,False
Wind Farm C,sensor_188_std,sensor_188,std,True,True,False,,,Celsius,Oil temperature EB transformer,False,False
Wind Farm C,sensor_189_avg,sensor_189,avg,True,True,False,,,Celsius,Gearbox oil inlet temperature 1,False,False
Wind Farm C,sensor_189_max,sensor_189,max,True,True,False,,,Celsius,Gearbox oil inlet temperature 1,False,False
Wind Farm C,sensor_189_min,sensor_189,min,True,True,False,,,Celsius,Gearbox oil inlet temperature 1,False,False
Wind Farm C,sensor_189_std,sensor_189,std,True,True,False,,,Celsius,Gearbox oil inlet temperature 1,False,False
Wind Farm C,sensor_190_avg,sensor_190,avg,True,True,False,,,Celsius,Gearbox oil inlet temperature 2,False,False
Wind Farm C,sensor_190_max,sensor_190,max,True,True,False,,,Celsius,Gearbox oil inlet temperature 2,False,False
Wind Farm C,sensor_190_min,sensor_190,min,True,True,False,,,Celsius,Gearbox oil inlet temperature 2,False,False
Wind Farm C,sensor_190_std,sensor_190,std,True,True,False,,,Celsius,Gearbox oil inlet temperature 2,False,False
Wind Farm C,sensor_191_avg,sensor_191,avg,True,True,False,,,Celsius,Oil temperature 1 main transformer,False,False
Wind Farm C,sensor_191_max,sensor_191,max,True,True,False,,,Celsius,Oil temperature 1 main transformer,False,False
Wind Farm C,sensor_191_min,sensor_191,min,True,True,False,,,Celsius,Oil temperature 1 main transformer,False,False
Wind Farm C,sensor_191_std,sensor_191,std,True,True,False,,,Celsius,Oil temperature 1 main transformer,False,False
Wind Farm C,sensor_192_avg,sensor_192,avg,True,True,False,,,Celsius,Oil temperature 2 main transformer,False,False
Wind Farm C,sensor_192_max,sensor_192,max,True,True,False,,,Celsius,Oil temperature 2 main transformer,False,False
Wind Farm C,sensor_192_min,sensor_192,min,True,True,False,,,Celsius,Oil temperature 2 main transformer,False,False
Wind Farm C,sensor_192_std,sensor_192,std,True,True,False,,,Celsius,Oil temperature 2 main transformer,False,False
Wind Farm C,sensor_193_avg,sensor_193,avg,True,True,False,,,Celsius,Temperature platform TBC200,False,False
Wind Farm C,sensor_193_max,sensor_193,max,True,True,False,,,Celsius,Temperature platform TBC200,False,False
Wind Farm C,sensor_193_min,sensor_193,min,True,True,False,,,Celsius,Temperature platform TBC200,False,False
Wind Farm C,sensor_193_std,sensor_193,std,True,True,False,,,Celsius,Temperature platform TBC200,False,False
Wind Farm C,sensor_194_avg,sensor_194,avg,True,True,False,,,Celsius,Axis 1 Rotor bearing inner ring temperature,False,False
Wind Farm C,sensor_194_max,sensor_194,max,True,True,False,,,Celsius,Axis 1 Rotor bearing inner ring temperature,False,False
Wind Farm C,sensor_194_min,sensor_194,min,True,True,False,,,Celsius,Axis 1 Rotor bearing inner ring temperature,False,False
Wind Farm C,sensor_194_std,sensor_194,std,True,True,False,,,Celsius,Axis 1 Rotor bearing inner ring temperature,False,False
Wind Farm C,sensor_195_avg,sensor_195,avg,True,True,False,,,Celsius,Axis 2 Rotor bearing inner ring temperature,False,False
Wind Farm C,sensor_195_max,sensor_195,max,True,True,False,,,Celsius,Axis 2 Rotor bearing inner ring temperature,False,False
Wind Farm C,sensor_195_min,sensor_195,min,True,True,False,,,Celsius,Axis 2 Rotor bearing inner ring temperature,False,False
Wind Farm C,sensor_195_std,sensor_195,std,True,True,False,,,Celsius,Axis 2 Rotor bearing inner ring temperature,False,False
Wind Farm C,sensor_196_avg,sensor_196,avg,True,True,False,,,Celsius,Rotor bearing temperature 1,False,False
Wind Farm C,sensor_196_max,sensor_196,max,True,True,False,,,Celsius,Rotor bearing temperature 1,False,False
Wind Farm C,sensor_196_min,sensor_196,min,True,True,False,,,Celsius,Rotor bearing temperature 1,False,False
Wind Farm C,sensor_196_std,sensor_196,std,True,True,False,,,Celsius,Rotor bearing temperature 1,False,False
Wind Farm C,sensor_197_avg,sensor_197,avg,True,True,False,,,Celsius,Rotor bearing temperature 2,False,False
Wind Farm C,sensor_197_max,sensor_197,max,True,True,False,,,Celsius,Rotor bearing temperature 2,False,False
Wind Farm C,sensor_197_min,sensor_197,min,True,True,False,,,Celsius,Rotor bearing temperature 2,False,False
Wind Farm C,sensor_197_std,sensor_197,std,True,True,False,,,Celsius,Rotor bearing temperature 2,False,False
Wind Farm C,sensor_198_avg,sensor_198,avg,True,True,False,,,Celsius,Rotor bearing temperature 3,False,False
Wind Farm C,sensor_198_max,sensor_198,max,True,True,False,,,Celsius,Rotor bearing temperature 3,False,False
Wind Farm C,sensor_198_min,sensor_198,min,True,True,False,,,Celsius,Rotor bearing temperature 3,False,False
Wind Farm C,sensor_198_std,sensor_198,std,True,True,False,,,Celsius,Rotor bearing temperature 3,False,False
Wind Farm C,sensor_199_avg,sensor_199,avg,True,True,False,,,Celsius,Temperature of stator winding U1,False,False
Wind Farm C,sensor_199_max,sensor_199,max,True,True,False,,,Celsius,Temperature of stator winding U1,False,False
Wind Farm C,sensor_199_min,sensor_199,min,True,True,False,,,Celsius,Temperature of stator winding U1,False,False
Wind Farm C,sensor_199_std,sensor_199,std,True,True,False,,,Celsius,Temperature of stator winding U1,False,False
Wind Farm C,sensor_200_avg,sensor_200,avg,True,True,False,,,Celsius,Temperature of stator winding U2,False,False
Wind Farm C,sensor_200_max,sensor_200,max,True,True,False,,,Celsius,Temperature of stator winding U2,False,False
Wind Farm C,sensor_200_min,sensor_200,min,True,True,False,,,Celsius,Temperature of stator winding U2,False,False
Wind Farm C,sensor_200_std,sensor_200,std,True,True,False,,,Celsius,Temperature of stator winding U2,False,False
Wind Farm C,sensor_201_avg,sensor_201,avg,True,True,False,,,Celsius,Temperature of stator winding V1,False,False
Wind Farm C,sensor_201_max,sensor_201,max,True,True,False,,,Celsius,Temperature of stator winding V1,False,False
Wind Farm C,sensor_201_min,sensor_201,min,True,True,False,,,Celsius,Temperature of stator winding V1,False,False
Wind Farm C,sensor_201_std,sensor_201,std,True,True,False,,,Celsius,Temperature of stator winding V1,False,False
Wind Farm C,sensor_202_avg,sensor_202,avg,True,True,False,,,Celsius,Temperature of stator winding V2,False,False
Wind Farm C,sensor_202_max,sensor_202,max,True,True,False,,,Celsius,Temperature of stator winding V2,False,False
Wind Farm C,sensor_202_min,sensor_202,min,True,True,False,,,Celsius,Temperature of stator winding V2,False,False
Wind Farm C,sensor_202_std,sensor_202,std,True,True,False,,,Celsius,Temperature of stator winding V2,False,False
Wind Farm C,sensor_203_avg,sensor_203,avg,True,True,False,,,Celsius,Temperature of stator winding W1,False,False
Wind Farm C,sensor_203_max,sensor_203,max,True,True,False,,,Celsius,Temperature of stator winding W1,False,False
Wind Farm C,sensor_203_min,sensor_203,min,True,True,False,,,Celsius,Temperature of stator winding W1,False,False
Wind Farm C,sensor_203_std,sensor_203,std,True,True,False,,,Celsius,Temperature of stator winding W1,False,False
Wind Farm C,sensor_204_avg,sensor_204,avg,True,True,False,,,Celsius,Temperature of stator winding W2,False,False
Wind Farm C,sensor_204_max,sensor_204,max,True,True,False,,,Celsius,Temperature of stator winding W2,False,False
Wind Farm C,sensor_204_min,sensor_204,min,True,True,False,,,Celsius,Temperature of stator winding W2,False,False
Wind Farm C,sensor_204_std,sensor_204,std,True,True,False,,,Celsius,Temperature of stator winding W2,False,False
Wind Farm C,sensor_205_avg,sensor_205,avg,True,True,False,,,Celsius,Temperature electrical cabinet ,False,False
Wind Farm C,sensor_205_max,sensor_205,max,True,True,False,,,Celsius,Temperature electrical cabinet ,False,False
Wind Farm C,sensor_205_min,sensor_205,min,True,True,False,,,Celsius,Temperature electrical cabinet ,False,False
Wind Farm C,sensor_205_std,sensor_205,std,True,True,False,,,Celsius,Temperature electrical cabinet ,False,False
Wind Farm C,sensor_206_avg,sensor_206,avg,True,True,False,,,Celsius,Temperature electrical cabinet 1,False,False
Wind Farm C,sensor_206_max,sensor_206,max,True,True,False,,,Celsius,Temperature electrical cabinet 1,False,False
Wind Farm C,sensor_206_min,sensor_206,min,True,True,False,,,Celsius,Temperature electrical cabinet 1,False,False
Wind Farm C,sensor_206_std,sensor_206,std,True,True,False,,,Celsius,Temperature electrical cabinet 1,False,False
Wind Farm C,sensor_207_avg,sensor_207,avg,True,True,False,,,Celsius,Temperature electrical cabinet 2,False,False
Wind Farm C,sensor_207_max,sensor_207,max,True,True,False,,,Celsius,Temperature electrical cabinet 2,False,False
Wind Farm C,sensor_207_min,sensor_207,min,True,True,False,,,Celsius,Temperature electrical cabinet 2,False,False
Wind Farm C,sensor_207_std,sensor_207,std,True,True,False,,,Celsius,Temperature electrical cabinet 2,False,False
Wind Farm C,sensor_208_avg,sensor_208,avg,True,True,False,,,Celsius,Axis 1 cooling element temperature,False,False
Wind Farm C,sensor_208_max,sensor_208,max,True,True,False,,,Celsius,Axis 1 cooling element temperature,False,False
Wind Farm C,sensor_208_min,sensor_208,min,True,True,False,,,Celsius,Axis 1 cooling element temperature,False,False
Wind Farm C,sensor_208_std,sensor_208,std,True,True,False,,,Celsius,Axis 1 cooling element temperature,False,False
Wind Farm C,sensor_209_avg,sensor_209,avg,True,True,False,,,Celsius,Axis 2 cooling element temperature,False,False
Wind Farm C,sensor_209_max,sensor_209,max,True,True,False,,,Celsius,Axis 2 cooling element temperature,False,False
Wind Farm C,sensor_209_min,sensor_209,min,True,True,False,,,Celsius,Axis 2 cooling element temperature,False,False
Wind Farm C,sensor_209_std,sensor_209,std,True,True,False,,,Celsius,Axis 2 cooling element temperature,False,False
Wind Farm C,sensor_210_avg,sensor_210,avg,True,True,False,,,Celsius,Electrical cabinet temperature 3/4,False,False
Wind Farm C,sensor_210_max,sensor_210,max,True,True,False,,,Celsius,Electrical cabinet temperature 3/4,False,False
Wind Farm C,sensor_210_min,sensor_210,min,True,True,False,,,Celsius,Electrical cabinet temperature 3/4,False,False
Wind Farm C,sensor_210_std,sensor_210,std,True,True,False,,,Celsius,Electrical cabinet temperature 3/4,False,False
Wind Farm C,sensor_211_avg,sensor_211,avg,True,True,False,,,%,Trigger bypass valve gearbox,False,False
Wind Farm C,sensor_211_max,sensor_211,max,True,True,False,,,%,Trigger bypass valve gearbox,False,False
Wind Farm C,sensor_211_min,sensor_211,min,True,True,False,,,%,Trigger bypass valve gearbox,False,False
Wind Farm C,sensor_211_std,sensor_211,std,True,True,False,,,%,Trigger bypass valve gearbox,False,False
Wind Farm C,sensor_212_avg,sensor_212,avg,True,True,False,,,V,24VDC power pack 1,False,False
Wind Farm C,sensor_212_max,sensor_212,max,True,True,False,,,V,24VDC power pack 1,False,False
Wind Farm C,sensor_212_min,sensor_212,min,True,True,False,,,V,24VDC power pack 1,False,False
Wind Farm C,sensor_212_std,sensor_212,std,True,True,False,,,V,24VDC power pack 1,False,False
Wind Farm C,sensor_213_avg,sensor_213,avg,True,True,False,,,V,24VDC power pack 2,False,False
Wind Farm C,sensor_213_max,sensor_213,max,True,True,False,,,V,24VDC power pack 2,False,False
Wind Farm C,sensor_213_min,sensor_213,min,True,True,False,,,V,24VDC power pack 2,False,False
Wind Farm C,sensor_213_std,sensor_213,std,True,True,False,,,V,24VDC power pack 2,False,False
Wind Farm C,sensor_214_avg,sensor_214,avg,True,True,False,,,V,Axis 1 voltage 1 battery 100%,False,False
Wind Farm C,sensor_214_max,sensor_214,max,True,True,False,,,V,Axis 1 voltage 1 battery 100%,False,False
Wind Farm C,sensor_214_min,sensor_214,min,True,True,False,,,V,Axis 1 voltage 1 battery 100%,False,False
Wind Farm C,sensor_214_std,sensor_214,std,True,True,False,,,V,Axis 1 voltage 1 battery 100%,False,False
Wind Farm C,sensor_215_avg,sensor_215,avg,True,True,False,,,V,Axis 2 Voltage 1 battery 100%,False,False
Wind Farm C,sensor_215_max,sensor_215,max,True,True,False,,,V,Axis 2 Voltage 1 battery 100%,False,False
Wind Farm C,sensor_215_min,sensor_215,min,True,True,False,,,V,Axis 2 Voltage 1 battery 100%,False,False
Wind Farm C,sensor_215_std,sensor_215,std,True,True,False,,,V,Axis 2 Voltage 1 battery 100%,False,False
Wind Farm C,sensor_216_avg,sensor_216,avg,True,True,False,,,V,Axis 3 Voltage 1 battery 100%,False,False
Wind Farm C,sensor_216_max,sensor_216,max,True,True,False,,,V,Axis 3 Voltage 1 battery 100%,False,False
Wind Farm C,sensor_216_min,sensor_216,min,True,True,False,,,V,Axis 3 Voltage 1 battery 100%,False,False
Wind Farm C,sensor_216_std,sensor_216,std,True,True,False,,,V,Axis 3 Voltage 1 battery 100%,False,False
Wind Farm C,sensor_217_avg,sensor_217,avg,True,True,False,,,V,Voltage 24 VDC hub,False,False
Wind Farm C,sensor_217_max,sensor_217,max,True,True,False,,,V,Voltage 24 VDC hub,False,False
Wind Farm C,sensor_217_min,sensor_217,min,True,True,False,,,V,Voltage 24 VDC hub,False,False
Wind Farm C,sensor_217_std,sensor_217,std,True,True,False,,,V,Voltage 24 VDC hub,False,False
Wind Farm C,sensor_218_avg,sensor_218,avg,True,True,False,,,V,Voltage 24 VDC nacelle,False,False
Wind Farm C,sensor_218_max,sensor_218,max,True,True,False,,,V,Voltage 24 VDC nacelle,False,False
Wind Farm C,sensor_218_min,sensor_218,min,True,True,False,,,V,Voltage 24 VDC nacelle,False,False
Wind Farm C,sensor_218_std,sensor_218,std,True,True,False,,,V,Voltage 24 VDC nacelle,False,False
Wind Farm C,sensor_219_avg,sensor_219,avg,True,True,False,,,V,Axis 1 Voltage 2 Battery 100%,False,False
Wind Farm C,sensor_219_max,sensor_219,max,True,True,False,,,V,Axis 1 Voltage 2 Battery 100%,False,False
Wind Farm C,sensor_219_min,sensor_219,min,True,True,False,,,V,Axis 1 Voltage 2 Battery 100%,False,False
Wind Farm C,sensor_219_std,sensor_219,std,True,True,False,,,V,Axis 1 Voltage 2 Battery 100%,False,False
Wind Farm C,sensor_220_avg,sensor_220,avg,True,True,False,,,V,Axis 2 Voltage 2 Battery 100%,False,False
Wind Farm C,sensor_220_max,sensor_220,max,True,True,False,,,V,Axis 2 Voltage 2 Battery 100%,False,False
Wind Farm C,sensor_220_min,sensor_220,min,True,True,False,,,V,Axis 2 Voltage 2 Battery 100%,False,False
Wind Farm C,sensor_220_std,sensor_220,std,True,True,False,,,V,Axis 2 Voltage 2 Battery 100%,False,False
Wind Farm C,sensor_221_avg,sensor_221,avg,True,True,False,,,V,Axis 3 voltage 2 battery 100%,False,False
Wind Farm C,sensor_221_max,sensor_221,max,True,True,False,,,V,Axis 3 voltage 2 battery 100%,False,False
Wind Farm C,sensor_221_min,sensor_221,min,True,True,False,,,V,Axis 3 voltage 2 battery 100%,False,False
Wind Farm C,sensor_221_std,sensor_221,std,True,True,False,,,V,Axis 3 voltage 2 battery 100%,False,False
Wind Farm C,sensor_222_avg,sensor_222,avg,True,True,False,,,V,Axis 1 Voltage battery 50%,False,False
Wind Farm C,sensor_222_max,sensor_222,max,True,True,False,,,V,Axis 1 Voltage battery 50%,False,False
Wind Farm C,sensor_222_min,sensor_222,min,True,True,False,,,V,Axis 1 Voltage battery 50%,False,False
Wind Farm C,sensor_222_std,sensor_222,std,True,True,False,,,V,Axis 1 Voltage battery 50%,False,False
Wind Farm C,sensor_223_avg,sensor_223,avg,True,True,False,,,V,Axis 2 Voltage battery 50%,False,False
Wind Farm C,sensor_223_max,sensor_223,max,True,True,False,,,V,Axis 2 Voltage battery 50%,False,False
Wind Farm C,sensor_223_min,sensor_223,min,True,True,False,,,V,Axis 2 Voltage battery 50%,False,False
Wind Farm C,sensor_223_std,sensor_223,std,True,True,False,,,V,Axis 2 Voltage battery 50%,False,False
Wind Farm C,sensor_224_avg,sensor_224,avg,True,True,False,,,V,Axis 3 Voltage battery 50%,False,False
Wind Farm C,sensor_224_max,sensor_224,max,True,True,False,,,V,Axis 3 Voltage battery 50%,False,False
Wind Farm C,sensor_224_min,sensor_224,min,True,True,False,,,V,Axis 3 Voltage battery 50%,False,False
Wind Farm C,sensor_224_std,sensor_224,std,True,True,False,,,V,Axis 3 Voltage battery 50%,False,False
Wind Farm C,sensor_225_avg,sensor_225,avg,True,True,False,,,DL,Water conductivity QIT1,False,False
Wind Farm C,sensor_225_max,sensor_225,max,True,True,False,,,DL,Water conductivity QIT1,False,False
Wind Farm C,sensor_225_min,sensor_225,min,True,True,False,,,DL,Water conductivity QIT1,False,False
Wind Farm C,sensor_225_std,sensor_225,std,True,True,False,,,DL,Water conductivity QIT1,False,False
Wind Farm C,sensor_226_avg,sensor_226,avg,True,True,False,,,bar,Water pressure PT1,False,False
Wind Farm C,sensor_226_max,sensor_226,max,True,True,False,,,bar,Water pressure PT1,False,False
Wind Farm C,sensor_226_min,sensor_226,min,True,True,False,,,bar,Water pressure PT1,False,False
Wind Farm C,sensor_226_std,sensor_226,std,True,True,False,,,bar,Water pressure PT1,False,False
Wind Farm C,sensor_227_avg,sensor_227,avg,True,True,False,,,bar,Water pressure PT2,False,False
Wind Farm C,sensor_227_max,sensor_227,max,True,True,False,,,bar,Water pressure PT2,False,False
Wind Farm C,sensor_227_min,sensor_227,min,True,True,False,,,bar,Water pressure PT2,False,False
Wind Farm C,sensor_227_std,sensor_227,std,True,True,False,,,bar,Water pressure PT2,False,False
Wind Farm C,sensor_228_avg,sensor_228,avg,True,True,False,,,Celsius,Cooling water temp. generator inlet 1,False,False
Wind Farm C,sensor_228_max,sensor_228,max,True,True,False,,,Celsius,Cooling water temp. generator inlet 1,False,False
Wind Farm C,sensor_228_min,sensor_228,min,True,True,False,,,Celsius,Cooling water temp. generator inlet 1,False,False
Wind Farm C,sensor_228_std,sensor_228,std,True,True,False,,,Celsius,Cooling water temp. generator inlet 1,False,False
Wind Farm C,sensor_229_avg,sensor_229,avg,True,True,False,,,Celsius,Cooling water temp. generator inlet 2,False,False
Wind Farm C,sensor_229_max,sensor_229,max,True,True,False,,,Celsius,Cooling water temp. generator inlet 2,False,False
Wind Farm C,sensor_229_min,sensor_229,min,True,True,False,,,Celsius,Cooling water temp. generator inlet 2,False,False
Wind Farm C,sensor_229_std,sensor_229,std,True,True,False,,,Celsius,Cooling water temp. generator inlet 2,False,False
Wind Farm C,sensor_230_avg,sensor_230,avg,True,True,False,,,DL,Water flow,False,False
Wind Farm C,sensor_230_max,sensor_230,max,True,True,False,,,DL,Water flow,False,False
Wind Farm C,sensor_230_min,sensor_230,min,True,True,False,,,DL,Water flow,False,False
Wind Farm C,sensor_230_std,sensor_230,std,True,True,False,,,DL,Water flow,False,False
Wind Farm C,sensor_231_avg,sensor_231,avg,True,True,False,,,bar,Water pressure 1 cooling system,False,False
Wind Farm C,sensor_231_max,sensor_231,max,True,True,False,,,bar,Water pressure 1 cooling system,False,False
Wind Farm C,sensor_231_min,sensor_231,min,True,True,False,,,bar,Water pressure 1 cooling system,False,False
Wind Farm C,sensor_231_std,sensor_231,std,True,True,False,,,bar,Water pressure 1 cooling system,False,False
Wind Farm C,sensor_232_avg,sensor_232,avg,True,True,False,,,bar,Water pressure 2 cooling system,False,False
Wind Farm C,sensor_232_max,sensor_232,max,True,True,False,,,bar,Water pressure 2 cooling system,False,False
Wind Farm C,sensor_232_min,sensor_232,min,True,True,False,,,bar,Water pressure 2 cooling system,False,False
Wind Farm C,sensor_232_std,sensor_232,std,True,True,False,,,bar,Water pressure 2 cooling system,False,False
Wind Farm C,sensor_233_avg,sensor_233,avg,True,True,False,,,Celsius,Cooling water temp. generator outlet 1,False,False
Wind Farm C,sensor_233_max,sensor_233,max,True,True,False,,,Celsius,Cooling water temp. generator outlet 1,False,False
Wind Farm C,sensor_233_min,sensor_233,min,True,True,False,,,Celsius,Cooling water temp. generator outlet 1,False,False
Wind Farm C,sensor_233_std,sensor_233,std,True,True,False,,,Celsius,Cooling water temp. generator outlet 1,False,False
Wind Farm C,sensor_234_avg,sensor_234,avg,True,True,False,,,Celsius,Cooling water temp. generator outlet 2,False,False
Wind Farm C,sensor_234_max,sensor_234,max,True,True,False,,,Celsius,Cooling water temp. generator outlet 2,False,False
Wind Farm C,sensor_234_min,sensor_234,min,True,True,False,,,Celsius,Cooling water temp. generator outlet 2,False,False
Wind Farm C,sensor_234_std,sensor_234,std,True,True,False,,,Celsius,Cooling water temp. generator outlet 2,False,False
Wind Farm C,wind_speed_236_avg,wind_speed_236,avg,True,True,False,,,m/s,Wind speed 1+2,False,False
Wind Farm C,wind_speed_236_max,wind_speed_236,max,True,True,False,,,m/s,Wind speed 1+2,False,False
Wind Farm C,wind_speed_236_min,wind_speed_236,min,True,True,False,,,m/s,Wind speed 1+2,False,False
Wind Farm C,wind_speed_236_std,wind_speed_236,std,True,True,False,,,m/s,Wind speed 1+2,False,False
Wind Farm C,wind_speed_235_avg,wind_speed_235,avg,True,True,True,wind_speed,,m/s,Wind speed 1,False,False
Wind Farm C,wind_speed_235_max,wind_speed_235,max,True,True,False,,,m/s,Wind speed 1,False,False
Wind Farm C,wind_speed_235_min,wind_speed_235,min,True,True,False,,,m/s,Wind speed 1,False,False
Wind Farm C,wind_speed_235_std,wind_speed_235,std,True,True,False,,,m/s,Wind speed 1,False,False
Wind Farm C,wind_speed_237_avg,wind_speed_237,avg,True,True,False,,,m/s,Wind speed 2,False,False
Wind Farm C,wind_speed_237_max,wind_speed_237,max,True,True,False,,,m/s,Wind speed 2,False,False
Wind Farm C,wind_speed_237_min,wind_speed_237,min,True,True,False,,,m/s,Wind speed 2,False,False
Wind Farm C,wind_speed_237_std,wind_speed_237,std,True,True,False,,,m/s,Wind speed 2,False,False
